,price,price_adj,vol,amt,statu,f_cap,t_cap
20120704,16.41,32.83,11607.64,19081.4936,-1.0,8670.8598,11396.0
20120705,16.18,32.37,9830.63,16015.0693,-1.0,8670.8598,11396.0
20120706,16.39,32.79,10419.59,16926.4925,-1.0,8670.8598,11396.0
20120709,16.1,32.21,7237.73,11749.5326,-1.0,8670.8598,11396.0
20120710,16.05,32.11,3080.22,4930.0993,-1.0,8670.8598,11396.0
20120711,16.06,32.13,3159.56,5074.4441,-1.0,8670.8598,11396.0
20120712,16.4,32.81,9370.35,15198.8406,-1.0,8670.8598,11396.0
20120713,16.66,33.33,19897.47,33168.6782,-1.0,8670.8598,11396.0
20120716,15.9,31.81,13166.68,21353.7692,-1.0,8670.8598,11396.0
20120717,16.02,32.05,5079.17,8094.1888,-1.0,8670.8598,11396.0
20120718,16.07,32.15,4071.69,6493.1173,-1.0,8670.8598,11396.0
20120719,16.31,32.63,8758.12,14271.1163,-1.0,8670.8598,11396.0
20120720,15.86,31.73,11290.19,18132.4185,-1.0,8670.8598,11396.0
20120723,15.75,31.51,6207.59,9839.2447,-1.0,8670.8598,11396.0
20120724,15.89,31.79,4423.42,7015.6647,-1.0,8670.8598,11396.0
20120725,15.84,31.69,3892.92,6188.7086,-1.0,8670.8598,11396.0
20120726,15.71,31.43,5353.45,8454.6015,-1.0,8670.8598,11396.0
20120727,15.11,30.23,13668.67,20853.3669,-1.0,8670.8598,11396.0
20120730,14.4,28.81,13801.23,20292.0904,-1.0,8670.8598,11396.0
20120731,14.45,28.91,4187.89,6023.9386,-1.0,8670.8598,11396.0
20120801,14.57,29.15,5064.52,7403.7435,-1.0,8670.8598,11396.0
20120802,14.73,29.47,10991.23,16310.1247,-1.0,8670.8598,11396.0
20120803,14.85,29.71,5979.57,8802.8718,-1.0,8670.8598,11396.0
20120806,15.11,30.23,7850.95,11783.0407,-1.0,8670.8598,11396.0
20120807,15.16,30.33,5846.94,8824.0702,-1.0,8670.8598,11396.0
20120808,15.01,30.03,4904.52,7359.0486,-1.0,8670.8598,11396.0
20120809,15.18,30.37,5099.15,7679.8577,-1.0,8670.8598,11396.0
20120810,15.08,30.17,4915.57,7454.0617,-1.0,8670.8598,11396.0
20120813,14.65,29.31,4370.03,6478.1291,-1.0,8670.8598,11396.0
20120814,14.77,29.55,4506.98,6571.2345,-1.0,8670.8598,11396.0
20120815,14.52,29.05,4743.6,6933.8552,-1.0,8670.8598,11396.0
20120816,14.48,28.97,2178.75,3163.2409,-1.0,8670.8598,11396.0
20120817,14.52,29.05,2451.67,3551.9078,-1.0,8670.8598,11396.0
20120820,14.54,29.09,3671.3,5279.7779,-1.0,8670.8598,11396.0
20120821,14.88,29.77,8773.04,12982.7577,-1.0,8670.8598,11396.0
20120822,14.75,29.51,3478.58,5146.1572,-1.0,8670.8598,11396.0
20120823,14.94,29.89,5143.05,7634.592,-1.0,8670.8598,11396.0
20120824,14.47,28.95,4536.54,6650.8642,-1.0,8670.8598,11396.0
20120827,14.07,28.15,4647.39,6559.1159,-1.0,8670.8598,11396.0
20120828,14.12,28.25,2975.56,4200.0887,-1.0,8670.8598,11396.0
20120829,14.22,28.45,5207.63,7425.2794,-1.0,8670.8598,11396.0
20120830,14.37,28.75,9561.61,13777.1276,-1.0,8670.8598,11396.0
20120831,14.33,28.67,5311.66,7581.8084,-1.0,8670.8598,11396.0
20120903,14.47,28.95,5455.19,7857.7756,-1.0,8670.8598,11396.0
20120904,14.24,28.49,5076.93,7323.166,-1.0,8670.8598,11396.0
20120905,14.5,29.01,5240.71,7548.5194,-1.0,8670.8598,11396.0
20120906,14.6,29.21,5046.7,7346.6407,-1.0,8670.8598,11396.0
20120907,14.98,29.97,12229.61,18243.835,-1.0,8670.8598,11396.0
20120910,14.94,29.89,8416.3,12583.3101,-1.0,8670.8598,11396.0
20120911,14.73,29.47,8308.01,12228.2936,-1.0,8670.8598,11396.0
20120912,14.81,29.63,13619.3,20127.8733,-1.0,8670.8598,11396.0
20120913,14.03,28.07,45284.42,64305.21,-1.0,8670.8598,11396.0
20120914,13.76,27.53,33244.3,45658.4292,-1.0,8670.8598,11396.0
20120917,12.98,25.97,29714.84,39434.1765,-1.0,8670.8598,11396.0
20120918,13.31,26.63,24171.53,31490.708,-1.0,8670.8598,11396.0
20120919,13.29,26.59,17945.46,23920.9918,-1.0,8670.8598,11396.0
20120920,12.86,25.73,12987.75,16782.0916,-1.0,8670.8598,11396.0
20120921,13.1,26.21,17605.17,23248.1964,-1.0,8670.8598,11396.0
20120924,13.32,26.65,12345.07,16254.6442,-1.0,8670.8598,11396.0
20120925,13.64,27.29,27678.41,37876.7651,-1.0,8670.8598,11396.0
20120926,13.34,26.69,9135.8,12298.7969,-1.0,8670.8598,11396.0
20120927,13.4,26.81,12497.8,16574.443,-1.0,8670.8598,11396.0
20120928,13.29,26.59,11274.64,14918.3763,-1.0,8670.8598,11396.0
20121008,13.48,26.97,10458.49,13995.2679,-1.0,8670.8598,11396.0
20121009,13.69,27.39,12005.31,16368.7668,-1.0,8670.8598,11396.0
20121010,13.79,27.59,9255.58,12607.6924,-1.0,8670.8598,11396.0
20121011,13.51,27.03,8826.98,12121.8552,-1.0,8670.8598,11396.0
20121012,13.31,26.63,7251.34,9690.5613,-1.0,8670.8598,11396.0
20121015,13.03,26.07,9055.59,11814.7902,-1.0,8670.8598,11396.0
20121016,13.11,26.23,3788.28,4968.9734,-1.0,8670.8598,11396.0
20121017,13.18,26.37,5088.43,6697.3323,-1.0,8670.8598,11396.0
20121018,13.31,26.63,7054.48,9360.4623,-1.0,8670.8598,11396.0
20121019,13.48,26.97,17880.45,24087.6615,-1.0,8670.8598,11396.0
20121022,13.25,26.51,16289.41,21476.9209,-1.0,8670.8598,11396.0
20121023,13.07,26.15,9225.09,12132.2407,-1.0,8670.8598,11396.0
20121024,13.05,26.11,4489.35,5854.0767,-1.0,8670.8598,11396.0
20121025,13.03,26.07,6057.78,7904.4778,-1.0,8670.8598,11396.0
20121026,12.41,24.83,12868.36,16219.0234,-1.0,8670.8598,11396.0
20121029,12.43,24.87,3085.33,3839.4714,-1.0,8670.8598,11396.0
20121030,12.39,24.79,3872.32,4810.6571,-1.0,8670.8598,11396.0
20121031,12.39,24.79,3632.64,4492.6727,-1.0,8670.8598,11396.0
20121101,12.64,25.29,11342.82,14309.9105,-1.0,8670.8598,11396.0
20121102,12.63,25.27,6707.61,8435.5169,-1.0,8670.8598,11396.0
20121105,12.56,25.13,2496.68,3135.1976,-1.0,8670.8598,11396.0
20121106,12.46,24.93,3257.0,4048.8327,-1.0,8670.8598,11396.0
20121107,12.58,25.17,4627.26,5798.1262,-1.0,8670.8598,11396.0
20121108,12.58,25.17,10928.24,13762.6778,-1.0,8670.8598,11396.0
20121109,12.38,24.77,5889.56,7340.3625,-1.0,8670.8598,11396.0
20121112,12.52,25.05,3022.09,3765.9767,-1.0,8670.8598,11396.0
20121113,12.46,24.93,9310.81,11696.1935,-1.0,8670.8598,11396.0
20121114,12.06,24.13,9934.07,12035.0325,-1.0,8670.8598,11396.0
20121115,12.0,24.01,6626.19,7796.0848,-1.0,8670.8598,11396.0
20121116,11.76,23.53,10193.33,11776.8182,-1.0,8670.8598,11396.0
20121119,11.77,23.55,4700.26,5482.6953,-1.0,8670.8598,11396.0
20121120,11.8,23.61,5418.26,6419.5955,-1.0,8670.8598,11396.0
20121121,11.69,23.39,16960.46,19482.1671,-1.0,8670.8598,11396.0
20121122,11.72,23.45,6822.12,7836.6622,-1.0,8670.8598,11396.0
20121123,11.58,23.17,14519.14,17009.9164,-1.0,8670.8598,11396.0
20121126,11.3,22.61,7365.06,8401.9853,-1.0,8670.8598,11396.0
20121127,10.45,20.91,22166.87,23827.7684,-1.0,8670.8598,11396.0
20121128,10.0,20.01,14675.6,14756.7654,-1.0,8670.8598,11396.0
20121129,9.81,19.63,7583.97,7548.1389,-1.0,8670.8598,11396.0
20121130,10.04,20.09,7826.11,7789.5362,-1.0,8670.8598,11396.0
20121203,9.76,19.53,13075.26,12864.3631,-1.0,8670.8598,11396.0
20121204,9.85,19.71,10250.23,9934.657,-1.0,8670.8598,11396.0
20121205,10.18,20.37,14914.18,15121.1695,-1.0,8670.8598,11396.0
20121206,10.17,20.35,8372.07,8541.777,-1.0,8670.8598,11396.0
20121207,10.34,20.69,23023.02,23389.763,-1.0,8670.8598,11396.0
20121210,10.5,21.01,26373.74,27495.6018,-1.0,8670.8598,11396.0
20121211,10.53,21.07,21915.5,23212.2404,-1.0,8670.8598,11396.0
20121212,10.46,20.93,10266.56,10692.4596,-1.0,9611.9785,11396.0
20121213,10.35,20.71,11164.47,11543.6593,-1.0,9611.9785,11396.0
20121214,10.76,21.53,17713.7,18818.5241,-1.0,9611.9785,11396.0
20121217,10.81,21.63,19689.0,21152.6405,-1.0,9611.9785,11396.0
20121218,10.68,21.37,12956.18,13941.0765,-1.0,9611.9785,11396.0
20121219,10.74,21.49,10424.64,11169.8975,-1.0,9611.9785,11396.0
20121220,10.82,21.65,7761.84,8363.6111,-1.0,9611.9785,11396.0
20121221,10.83,21.67,11723.31,12689.4574,-1.0,9611.9785,11396.0
20121224,11.21,22.43,26489.68,29469.9303,-1.0,9611.9785,11396.0
20121225,11.58,23.17,29875.51,34287.5508,-1.0,9611.9785,11396.0
20121226,11.93,23.87,15254.5,17967.7616,-1.0,9611.9785,11396.0
20121227,11.65,23.31,18000.66,21459.5847,-1.0,9611.9785,11396.0
20121228,11.8,23.61,15251.59,17685.0861,-1.0,9611.9785,11396.0
20121231,11.78,23.57,6968.4,8184.9006,-1.0,9398.0148,11396.0
20130104,11.76,23.53,7367.91,8667.5969,-1.0,9398.0148,11396.0
20130107,12.14,24.29,18702.28,22234.3376,-1.0,9398.0148,11396.0
20130108,12.52,25.05,32159.25,39845.892,-1.0,9398.0148,11396.0
20130109,12.54,25.09,26797.19,33663.2743,-1.0,9398.0148,11396.0
20130110,12.63,25.27,14092.03,17838.3083,-1.0,9398.0148,11396.0
20130111,12.25,24.51,14720.97,18362.1582,-1.0,9398.0148,11396.0
20130114,12.53,25.07,25462.48,31534.0761,-1.0,9398.0148,11396.0
20130115,12.81,25.63,22531.42,28567.9711,-1.0,9398.0148,11396.0
20130116,12.59,25.19,20269.06,25603.5224,-1.0,9398.0148,11396.0
20130117,12.38,24.77,10801.2,13495.7363,-1.0,9398.0148,11396.0
20130118,12.48,24.97,18280.77,22607.5148,-1.0,9398.0148,11396.0
20130121,12.46,24.93,12455.65,15497.7851,-1.0,9398.0148,11396.0
20130122,12.38,24.77,16387.77,20596.5539,-1.0,9398.0148,11396.0
20130123,12.6,25.21,16556.95,20711.3489,-1.0,9398.0148,11396.0
20130124,13.19,26.39,82290.03,108852.4951,-1.0,9398.0148,11396.0
20130125,13.7,27.41,81760.15,105917.975,-1.0,9398.0148,11396.0
20130128,13.39,26.79,65039.61,86608.1219,-1.0,9398.0148,11396.0
20130129,13.24,26.49,31237.84,41363.7678,-1.0,9398.0148,11396.0
20130130,13.05,26.11,24931.38,32802.4023,-1.0,9398.0148,11396.0
20130131,12.96,25.93,18578.68,23918.9243,-1.0,9398.0148,11396.0
20130201,12.93,25.87,19356.18,24899.3688,-1.0,9398.0148,11396.0
20130204,12.71,25.43,15759.2,20178.0874,-1.0,9398.0148,11396.0
20130205,12.76,25.53,11435.19,14475.7789,-1.0,9398.0148,11396.0
20130206,12.93,25.87,22048.99,28784.374,-1.0,9398.0148,11396.0
20130207,12.78,25.57,13847.42,17641.8017,-1.0,9398.0148,11396.0
20130208,12.93,25.87,13240.09,17076.4815,-1.0,9398.0148,11396.0
20130218,13.29,26.59,24985.21,32852.2931,-1.0,9458.0148,11396.0
20130219,14.62,29.25,117884.69,172339.6414,-1.0,9458.0148,11396.0
20130220,14.15,28.31,119417.03,170183.9009,-1.0,9458.0148,11396.0
20130221,13.54,27.09,64969.65,89415.4674,-1.0,9458.0148,11396.0
20130222,13.4,26.81,36865.1,49897.6245,-1.0,9458.0148,11396.0
20130225,13.6,27.21,30382.61,41064.6032,-1.0,9458.0148,11396.0
20130226,13.41,26.83,37334.19,50765.6705,-1.0,9458.0148,11396.0
20130227,13.68,27.37,31353.67,42385.9717,-1.0,9458.0148,11396.0
20130228,13.64,27.29,39441.58,53539.1932,-1.0,9458.0148,11396.0
20130301,13.86,27.73,38423.75,52791.5596,-1.0,9458.0148,11396.0
20130304,12.6,25.21,44850.23,58932.2723,-1.0,9458.0148,11396.0
20130305,12.96,25.93,25400.57,32829.6466,-1.0,9458.0148,11396.0
20130306,13.21,26.43,34308.2,45151.1055,-1.0,9458.0148,11396.0
20130307,12.82,25.65,30133.13,39039.0736,-1.0,9458.0148,11396.0
20130308,12.69,25.39,14170.8,18119.336,-1.0,9458.0148,11396.0
20130311,12.86,25.73,14775.74,19013.3584,-1.0,9458.0148,11396.0
20130312,12.32,24.65,21177.97,26458.5849,-1.0,9458.0148,11396.0
20130313,12.17,24.35,9840.23,11969.1658,-1.0,9458.0148,11396.0
20130314,12.15,24.31,6778.89,8269.488,-1.0,9458.0148,11396.0
20130315,12.14,24.29,12247.78,14974.5083,-1.0,9458.0148,11396.0
20130318,12.32,24.65,16243.6,19951.8339,-1.0,9458.0148,11396.0
20130319,12.24,24.49,10712.64,13013.4051,-1.0,9458.0148,11396.0
20130320,12.83,25.67,30353.45,38486.3703,-1.0,9458.0148,11396.0
20130321,12.89,25.79,26473.6,33939.4691,-1.0,9458.0148,11396.0
20130322,12.77,25.55,11920.79,15245.3688,-1.0,9458.0148,11396.0
20130325,12.74,25.49,8749.19,11131.4794,-1.0,9458.0148,11396.0
20130326,12.46,24.93,13131.94,16346.8035,-1.0,9458.0148,11396.0
20130327,12.54,25.09,11802.6,14788.1903,-1.0,9458.0148,11396.0
20130328,12.04,24.09,12117.32,14723.8504,-1.0,9458.0148,11396.0
20130329,12.16,24.33,7734.3,9447.5288,-1.0,9458.0148,11396.0
20130401,12.15,24.31,6128.16,7436.0246,-1.0,9458.0148,11396.0
20130402,11.83,23.67,10933.94,13164.4927,-1.0,9458.0148,11396.0
20130403,11.46,22.93,9331.88,10774.6308,-1.0,9458.0148,11396.0
20130408,11.6,23.21,6816.82,7740.255,-1.0,9458.0148,11396.0
20130409,11.69,23.39,6432.29,7505.1023,-1.0,9458.0148,11396.0
20130410,11.38,22.77,10070.06,11506.5062,-1.0,9458.0148,11396.0
20130411,11.24,22.49,6998.59,7951.862,-1.0,9458.0148,11396.0
20130412,11.02,22.05,9978.61,11045.0923,-1.0,9458.0148,11396.0
20130415,10.74,21.49,6765.92,7287.8239,-1.0,9458.0148,11396.0
20130416,10.91,21.83,7396.83,7934.2777,-1.0,9458.0148,11396.0
20130417,10.99,21.99,7361.05,8036.3176,-1.0,9458.0148,11396.0
20130418,11.07,22.15,7478.82,8252.4344,-1.0,9458.0148,11396.0
20130419,11.23,22.47,9897.17,11115.1096,-1.0,9458.0148,11396.0
20130422,11.29,22.59,7944.52,8922.5513,-1.0,9458.0148,11396.0
20130423,10.61,21.23,16570.58,17776.8621,-1.0,9458.0148,11396.0
20130424,10.8,21.61,12852.55,13806.2764,-1.0,9458.0148,11396.0
20130425,10.38,20.77,13884.59,14657.9422,-1.0,9458.0148,11396.0
20130426,10.13,20.27,7917.15,8115.8096,-1.0,9458.0148,11396.0
20130502,10.14,20.29,5207.6,5275.9237,-1.0,9458.0148,11396.0
20130503,10.34,20.69,8766.8,9049.1473,-1.0,9458.0148,11396.0
20130506,10.64,21.29,12727.8,13462.3877,-1.0,9458.0148,11396.0
20130507,10.62,21.25,8570.54,9095.2539,-1.0,9458.0148,11396.0
20130508,10.86,21.73,12724.75,13680.4724,-1.0,9458.0148,11396.0
20130509,10.82,21.65,17751.14,18985.8901,-1.0,9458.0148,11396.0
20130510,10.7,21.41,20662.94,22207.2332,-1.0,9458.0148,11396.0
20130513,10.95,21.91,28589.88,30779.8716,-1.0,9458.0148,11396.0
20130514,10.72,21.45,11779.24,12671.6417,-1.0,9458.0148,11396.0
20130515,10.95,21.91,18221.89,19767.5147,-1.0,9458.0148,11396.0
20130516,11.05,22.11,32587.59,36233.1803,-1.0,9458.0148,11396.0
20130517,11.17,22.35,19610.97,21837.4916,-1.0,9458.0148,11396.0
20130520,11.58,23.17,31069.49,35699.2037,-1.0,9458.0148,11396.0
20130521,12.19,24.39,47746.07,57439.044,-1.0,9458.0148,11396.0
20130522,11.81,23.63,33152.92,39662.6414,-1.0,9458.0148,11396.0
20130523,12.1,24.42,38545.32,46736.8011,2.0,9458.0148,11396.0
20130524,12.64,25.51,45908.93,57781.8684,-1.0,9458.0148,11396.0
20130527,12.75,25.73,34644.99,43572.7608,-1.0,9458.0148,11396.0
20130528,12.21,24.64,30305.63,37258.0179,-1.0,9458.0148,11396.0
20130529,12.39,25.0,17701.97,21884.9471,-1.0,9458.0148,11396.0
20130530,12.39,25.0,23635.13,29002.6857,-1.0,9458.0148,11396.0
20130531,12.25,24.72,20414.79,25215.7198,-1.0,9458.0148,11396.0
20130603,11.78,23.77,22403.75,26746.3047,-1.0,9458.0148,11396.0
20130604,11.43,23.06,16787.72,19420.9282,-1.0,9458.0148,11396.0
20130605,11.56,23.33,11145.9,12821.6143,-1.0,9458.0148,11396.0
20130606,11.59,23.39,10586.67,12198.1098,-1.0,9458.0148,11396.0
20130607,11.33,22.86,13741.6,15881.3314,-1.0,9458.0148,11396.0
20130613,10.8,21.79,10716.04,11568.381,-1.0,9458.0148,11396.0
20130614,11.01,22.22,9806.31,10715.3555,-1.0,9458.0148,11396.0
20130617,10.88,21.95,10876.11,11868.9364,-1.0,9458.0148,11396.0
20130618,10.98,22.16,9750.17,10619.2646,-1.0,9458.0148,11396.0
20130619,10.98,22.16,9554.88,10351.1577,-1.0,9458.0148,11396.0
20130620,10.76,21.71,15273.02,16839.5124,-1.0,9458.0148,11396.0
20130621,10.5,21.19,11512.36,11924.5344,-1.0,9458.0148,11396.0
20130624,9.68,19.53,13132.36,13146.0922,-1.0,9458.0148,11396.0
20130625,9.72,19.61,14211.53,13372.0809,-1.0,9458.0148,11396.0
20130626,10.0,20.18,14262.94,14070.8572,-1.0,9458.0148,11396.0
20130627,9.7,19.57,12443.31,12391.2141,-1.0,9458.0148,11396.0
20130628,9.72,19.61,6541.47,6364.2081,-1.0,9458.0148,11396.0
20130701,10.01,20.2,6522.11,6398.6483,-1.0,9458.0148,11396.0
20130702,10.14,20.46,12763.06,12830.4399,-1.0,9458.0148,11396.0
20130703,10.16,20.5,13551.64,13536.9273,-1.0,9458.0148,11396.0
20130704,11.18,22.56,39985.68,43713.5078,-1.0,9458.0148,11396.0
20130705,10.9,21.99,64674.41,72707.9541,-1.0,9458.0148,11396.0
20130708,10.0,20.18,29258.55,30032.8036,-1.0,9458.0148,11396.0
20130709,10.19,20.56,15901.06,16008.3552,-1.0,9458.0148,11396.0
20130710,10.45,21.09,23168.43,23760.7454,-1.0,9458.0148,11396.0
20130711,10.65,21.49,22721.57,24126.3742,-1.0,9458.0148,11396.0
20130712,10.7,21.59,25348.63,27365.3751,-1.0,9458.0148,11396.0
20130715,11.09,22.38,26531.0,29127.1256,-1.0,9458.0148,11396.0
20130716,11.28,22.76,30531.03,34161.6815,-1.0,9458.0148,11396.0
20130717,11.0,22.2,22554.81,25134.6456,-1.0,9458.0148,11396.0
20130718,12.1,24.42,62429.23,73305.6598,-1.0,9458.0148,11396.0
20130719,12.56,25.34,155834.2,198405.9162,-1.0,9458.0148,11396.0
20130722,13.38,27.0,113013.42,146679.2457,-1.0,9458.0148,11396.0
20130723,13.31,26.86,100485.26,131717.8279,-1.0,9458.0148,11396.0
20130724,13.39,27.02,87757.46,116336.1245,-1.0,9458.0148,11396.0
20130725,12.41,25.04,66334.41,84311.5794,-1.0,9458.0148,11396.0
20130726,13.65,27.54,86872.24,113267.8439,-1.0,9458.0148,11396.0
20130729,13.21,26.66,83998.71,113177.823,-1.0,9458.0148,11396.0
20130730,12.52,25.26,57284.81,72669.6149,-1.0,9458.0148,11396.0
20130731,13.77,27.79,50648.42,68155.2204,-1.0,9458.0148,11396.0
20130801,15.15,30.57,65962.26,99865.9138,-1.0,9458.0148,11396.0
20130802,16.67,33.64,19558.01,32603.2027,-1.0,9458.0148,11396.0
20130805,17.35,35.01,251068.13,438348.3297,-1.0,9458.0148,11396.0
20130806,17.45,35.21,173643.0,299449.475,-1.0,9458.0148,11396.0
20130807,16.28,32.85,168057.33,275367.5144,-1.0,9458.0148,11396.0
20130808,16.1,32.49,100729.35,162585.8659,-1.0,9458.0148,11396.0
20130809,15.52,31.32,104613.72,163653.4249,-1.0,9458.0148,11396.0
20130812,15.46,31.2,91944.73,140320.2195,-1.0,9458.0148,11396.0
20130813,15.53,31.34,87129.03,135490.1319,-1.0,9458.0148,11396.0
20130814,15.68,31.64,149111.69,232633.6648,-1.0,9458.0148,11396.0
20130815,16.09,32.47,143505.57,226156.1835,-1.0,9458.0148,11396.0
20130816,14.93,30.13,171463.74,276552.2983,-1.0,9458.0148,11396.0
20130819,15.25,30.77,109520.48,162423.9654,-1.0,9458.0148,11396.0
20130820,15.82,31.92,118535.73,186277.9152,-1.0,9458.0148,11396.0
20130821,16.63,33.56,143847.11,236618.203,-1.0,9458.0148,11396.0
20130822,16.2,32.69,128552.9,212378.0708,-1.0,9458.0148,11396.0
20130823,15.46,31.2,97067.81,152021.2352,-1.0,9458.0148,11396.0
20130826,15.85,31.98,66110.84,104780.0735,-1.0,9458.0148,11396.0
20130827,16.48,33.25,121405.86,194084.4341,-1.0,9458.0148,11396.0
20130828,15.8,31.88,112910.64,183856.2356,-1.0,9458.0148,11396.0
20130829,15.67,31.62,54399.16,84564.3342,-1.0,9458.0148,11396.0
20130830,14.15,28.55,87117.81,128919.5351,-1.0,9395.3382,11333.0
20130902,14.36,28.98,30814.29,43959.7224,-1.0,9395.3382,11333.0
20130903,14.89,30.05,44886.14,66109.2194,-1.0,9395.3382,11333.0
20130904,14.45,29.16,38333.67,55708.4396,-1.0,9395.3382,11333.0
20130905,14.58,29.42,39143.08,57357.2628,-1.0,9395.3382,11333.0
20130906,15.15,30.57,73198.08,109056.1854,-1.0,9395.3382,11333.0
20130909,14.97,30.21,56982.65,85687.9028,-1.0,9395.3382,11333.0
20130910,14.86,29.99,49788.86,74263.7641,-1.0,9395.3382,11333.0
20130911,14.19,28.63,50773.92,72128.6272,-1.0,9395.3382,11333.0
20130912,14.28,28.82,24945.89,35513.2927,-1.0,9395.3382,11333.0
20130913,14.55,29.36,41419.12,59960.5367,-1.0,9395.3382,11333.0
20130916,14.4,29.06,29020.09,41906.3314,-1.0,9395.3382,11333.0
20130917,14.11,28.47,26470.27,37928.2805,-1.0,9395.3382,11333.0
20130918,14.16,28.57,22539.98,31667.5635,-1.0,9395.3382,11333.0
20130923,14.72,29.7,39552.14,57407.5856,-1.0,9395.3382,11333.0
20130924,14.75,29.76,48525.23,71849.0583,-1.0,9395.3382,11333.0
20130925,14.24,28.73,32014.22,46254.8293,-1.0,9395.3382,11333.0
20130926,14.28,28.82,25354.64,36628.691,-1.0,9395.3382,11333.0
20130927,14.49,29.24,22263.84,32260.6084,-1.0,9395.3382,11333.0
20130930,14.76,29.78,38147.73,56649.5898,-1.0,9395.3382,11333.0
20131008,15.88,32.04,96137.93,149262.6663,-1.0,9395.3382,11333.0
20131009,15.73,31.74,76224.59,120156.3174,-1.0,9395.3382,11333.0
20131010,15.16,30.59,55738.86,86751.0053,-1.0,9395.3382,11333.0
20131011,15.37,31.01,41763.27,63557.0854,-1.0,9395.3382,11333.0
20131014,15.59,31.46,48037.65,74491.7071,-1.0,9395.3382,11333.0
20131015,15.16,30.59,36509.01,55502.485,-1.0,9395.3382,11333.0
20131016,14.01,28.27,43442.11,62122.8248,-1.0,9395.3382,11333.0
20131017,13.83,27.91,22603.39,31818.2031,-1.0,9395.3382,11333.0
20131018,14.34,28.94,27698.2,39396.0805,-1.0,9395.3382,11333.0
20131021,14.71,29.68,48946.34,71568.7508,-1.0,9395.3382,11333.0
20131022,14.3,28.86,36264.14,52403.0174,-1.0,9395.3382,11333.0
20131023,14.05,28.35,25245.29,35852.5562,-1.0,9395.3382,11333.0
20131024,14.56,29.38,37861.7,54684.1903,-1.0,9395.3382,11333.0
20131025,14.5,29.26,37317.69,53997.9825,-1.0,9395.3382,11333.0
20131028,15.01,30.29,53776.69,80652.882,-1.0,9395.3382,11333.0
20131029,14.89,30.05,44371.99,66143.3565,-1.0,9395.3382,11333.0
20131030,15.5,31.28,44600.21,68547.6804,-1.0,9395.3382,11333.0
20131031,15.8,31.88,50485.07,79078.2961,-1.0,9395.3382,11333.0
20131101,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131104,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131105,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131106,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131107,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131108,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131111,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131112,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131113,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131114,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131115,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131118,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131119,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131120,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131121,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131122,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131125,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131126,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131127,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131128,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131129,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131202,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131203,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131204,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131205,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131206,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131209,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131210,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131211,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131212,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131213,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131216,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131217,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131218,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131219,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131220,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131223,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131224,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131225,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131226,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131227,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131230,15.8,31.88,0.0,0.0,0.0,9395.3382,11333.0
20131231,15.8,31.88,0.0,0.0,0.0,9520.0845,11333.0
20140102,15.8,31.88,0.0,0.0,0.0,9520.0845,11333.0
